,states,City,Population,total_crimes,Aggravated Assault,Simple Assault,Intimidation,Murder and Nonnegligent Manslaughter,Negligent Man- slaughter,Justifiable Homicide,Human Trafficking Offenses,Commercial Sex Acts,Involuntary Servitude,Kidnapping/ Abduction,Rape,Sodomy,Sexual Assault With an Object,Fondling,"Sex Offenses, Non- forcible",Incest,Statutory Rape,Arson,Bribery,Burglary/ Breaking & Entering,Counter- feiting/ Forgery,Destruction/ Damage/ Vandalism of Property,Embezzle- ment,Extortion/ Blackmail,False Pretenses/ Swindle/ Confidence Game,Credit Card/ Automated Teller Machine Fraud,Imper- sonation,Welfare Fraud,Wire Fraud,Pocket- picking,Purse- snatching,Shop- lifting,Theft From Building,Theft From Coin Op- erated Machine or Device,Theft From Motor Vehicle,Theft of  Motor  Vehicle Parts or Acces- sories,All Other Larceny,Motor Vehicle Theft,Robbery,Stolen Property Offenses,Drug/ Narcotic Violations,Drug Equipment Violations,Betting/ Wagering,Operating/ Promoting/ Assisting Gambling,Gambling Equipment Violations,Sports Tampering,Por- nography/ Obscene Material,Pros- titution,Assisting or Promoting Prostitution,Purchasing Prostitution,Weapon Law Violations
541,IOWA,Clear Lake,7661,649.0,24,47,1,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,53,12,63,19,0,168,6,9,0,16,1,0,6,55,1,32,2,52,3,0,0,33,34,0,0,1,0,1,0,0,0,5
542,IOWA,Clinton,26092,2619.0,163,265,10,0,0,0,0,0,0,2,19,4,2,21,6,2,4,10,0,232,70,442,2,3,27,43,36,0,1,6,5,260,82,3,120,13,399,66,29,0,150,88,0,0,0,0,0,1,0,0,33
543,IOWA,Coralville,20718,1324.0,26,75,25,1,0,0,0,0,0,3,8,3,0,2,0,0,0,1,0,81,48,135,17,1,37,78,90,0,2,0,0,221,102,2,104,10,138,16,14,6,45,26,0,0,0,0,0,1,0,0,6
544,IOWA,Council Bluffs,62210,6904.0,70,927,144,1,0,0,0,0,0,9,32,7,2,38,1,1,0,28,0,316,116,787,0,1,19,71,61,0,5,3,5,1171,209,1,555,149,843,293,50,54,459,351,3,0,0,0,2,24,0,0,96
545,IOWA,Cresco,3845,180.0,0,29,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,8,2,19,0,0,1,1,0,0,0,0,0,1,11,0,1,0,26,4,0,0,71,0,0,0,0,0,0,0,0,0,0
546,IOWA,Creston,7844,345.0,18,27,7,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,26,6,44,0,0,0,0,1,0,0,0,0,55,36,0,0,0,18,9,1,0,59,28,0,0,0,0,1,0,0,0,4
547,IOWA,Davenport,103082,12760.0,440,1945,139,6,1,0,0,0,0,7,75,41,19,40,2,0,2,15,1,962,332,2471,60,3,370,343,69,0,74,11,0,999,844,3,804,145,624,374,176,45,660,392,0,0,0,0,19,7,0,0,240
548,IOWA,Decorah,7915,253.0,2,7,1,0,0,0,0,0,0,0,3,0,0,2,1,1,0,0,0,5,7,14,0,0,4,3,1,0,0,0,0,63,13,0,6,1,31,5,1,0,47,33,0,0,0,0,1,0,0,0,1
549,IOWA,Des Moines,210403,19272.0,1085,2461,1094,19,0,3,0,0,0,25,82,28,10,26,0,0,0,39,2,2015,512,2322,6,1,565,212,57,22,12,665,19,1162,936,11,994,289,1465,972,283,38,1040,535,1,0,0,0,22,13,8,0,221
550,IOWA,De Witt,5236,166.0,7,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3,29,0,0,1,1,4,0,2,0,0,4,14,0,2,1,20,2,0,0,17,14,0,0,0,0,0,0,0,0,0
551,IOWA,Dubuque,58650,4933.0,105,899,313,5,0,0,0,0,0,13,24,7,0,36,16,1,15,19,1,547,78,690,0,3,18,82,65,2,0,6,6,345,42,11,85,20,825,55,27,4,286,206,0,0,0,0,10,0,0,0,66
552,IOWA,Dyersville,4169,137.0,6,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,5,0,0,0,2,6,0,1,0,0,4,6,0,1,0,22,1,0,0,26,27,0,0,0,0,0,0,0,0,1
553,IOWA,Eldridge,6288,92.0,3,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,5,16,1,0,6,3,0,0,3,0,0,1,0,0,4,0,3,0,0,0,11,12,0,0,0,0,0,0,0,0,2
554,IOWA,Estherville,6067,176.0,13,14,1,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,17,3,28,0,0,1,4,9,0,0,0,0,7,9,0,3,2,27,3,0,0,16,12,0,0,0,0,0,0,0,0,0
555,IOWA,Evansdale,4804,211.0,7,24,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,39,4,15,0,0,8,2,0,0,0,0,0,1,0,0,1,0,51,3,1,1,24,19,0,0,0,0,0,0,0,0,7
556,IOWA,Fairfield,9827,583.0,8,54,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,116,7,71,0,0,5,10,1,0,2,2,1,44,19,0,2,0,109,25,1,2,58,36,0,0,0,0,0,1,0,0,5
557,IOWA,Fort Dodge,24468,2325.0,147,242,59,1,0,0,0,0,0,2,14,1,0,20,6,0,6,8,1,167,46,260,0,1,6,30,11,1,1,2,2,305,272,1,210,13,172,52,28,2,128,71,0,0,0,0,6,0,0,0,31
558,IOWA,Garner,3089,52.0,2,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,8,0,0,0,3,1,0,0,0,0,4,0,0,0,0,9,2,0,0,0,2,0,0,0,0,0,0,0,0,1
559,IOWA,Glenwood,5234,268.0,27,24,18,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,24,2,31,0,0,2,1,4,0,0,0,1,8,13,0,8,0,24,8,0,1,29,35,0,0,0,0,0,0,0,0,4
560,IOWA,Grinnell,9034,601.0,54,37,87,0,0,0,0,0,0,1,4,0,0,0,0,0,0,4,1,30,18,75,0,0,10,7,1,0,0,32,1,20,14,3,6,1,87,5,0,0,46,52,0,0,0,0,2,0,0,0,3
561,IOWA,Hampton,4314,67.0,2,13,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,2,15,0,0,0,0,0,0,0,0,0,0,2,1,1,0,3,1,1,1,12,5,0,0,0,0,0,0,0,0,0
562,IOWA,Hawarden,2543,49.0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,10,0,0,0,0,0,0,0,0,0,0,5,1,3,1,2,1,0,1,5,3,0,0,0,0,0,0,0,0,0
563,IOWA,Hiawatha,7192,219.0,4,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,6,17,1,1,13,0,0,0,0,0,0,0,0,0,12,0,37,2,1,1,64,15,0,0,0,0,1,0,0,0,2
564,IOWA,Humboldt,4611,79.0,5,15,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,16,0,0,0,2,0,0,0,0,0,3,8,0,0,1,9,2,1,0,5,5,0,0,0,0,0,0,0,0,0
565,IOWA,Indianola,15431,874.0,80,49,53,0,0,0,0,0,0,6,15,3,0,3,0,0,0,1,0,73,12,118,2,1,0,12,17,0,3,0,0,77,0,0,41,13,140,24,2,1,54,61,0,0,0,0,9,0,0,0,4
566,IOWA,Iowa City,74834,4481.0,125,655,81,0,0,0,0,0,0,5,35,2,2,31,2,2,0,3,0,374,73,477,15,0,190,62,193,1,50,7,1,353,340,4,355,34,396,80,30,6,289,190,0,0,0,0,1,0,1,0,16
567,IOWA,Iowa Falls,5157,262.0,2,26,1,0,0,0,0,0,0,0,4,0,0,1,1,0,1,0,0,9,4,35,0,0,5,1,0,0,2,0,0,12,25,2,18,1,51,3,0,3,33,22,0,0,0,0,0,0,0,0,0
568,IOWA,Jefferson,4260,182.0,9,14,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28,7,34,0,0,0,4,0,0,0,0,1,14,23,2,8,2,22,2,0,5,2,1,0,0,0,0,0,0,0,0,0
569,IOWA,Johnston,21163,582.0,18,63,50,0,0,0,0,0,0,2,3,1,0,3,0,0,0,1,0,49,29,45,1,1,15,15,21,0,1,1,0,17,42,1,30,1,73,7,2,2,39,36,0,0,0,0,6,3,0,0,4
570,IOWA,Keokuk,10670,1111.0,104,58,49,0,0,0,0,0,0,2,2,0,0,6,0,0,0,3,0,130,17,248,0,0,0,8,2,0,1,1,0,22,108,0,60,4,132,36,2,0,55,54,0,0,0,0,0,0,0,0,7
571,IOWA,Le Mars,9750,590.0,5,81,60,0,0,0,0,0,0,2,2,0,0,4,0,0,0,1,0,34,13,133,3,2,14,10,0,0,5,0,0,22,46,1,28,5,65,16,0,2,20,14,0,0,0,0,0,0,0,0,2
572,IOWA,Leon,1895,55.0,1,16,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,4,6,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573,IOWA,Manchester,5063,271.0,16,25,9,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,30,3,20,0,0,2,9,1,0,1,0,1,61,13,0,10,4,13,2,1,0,26,19,0,0,0,0,2,0,0,0,0
574,IOWA,Maquoketa,5983,507.0,19,82,19,0,0,0,0,0,0,0,8,1,1,1,0,0,0,2,0,64,8,78,1,1,0,7,5,0,1,0,0,32,34,1,12,4,29,8,1,0,34,50,0,0,0,0,0,0,0,0,4
575,IOWA,Marion,37272,1496.0,51,129,13,1,0,0,0,0,0,0,10,0,0,7,0,0,0,8,0,118,43,139,0,0,5,30,70,0,2,0,0,165,44,4,78,8,100,18,7,16,214,200,0,0,0,0,5,0,0,0,11
576,IOWA,Marshalltown,27766,1967.0,171,45,78,1,0,0,0,0,0,3,26,7,0,0,1,0,1,5,1,212,47,268,0,0,19,16,16,0,0,0,0,145,32,0,109,6,318,45,2,4,180,185,0,0,0,0,6,2,1,0,15
577,IOWA,Mason City,27312,1699.0,31,201,20,0,0,0,0,0,0,2,0,0,0,1,0,0,0,4,0,175,45,184,4,0,28,21,13,0,3,0,1,297,137,2,75,10,175,19,10,2,143,88,0,0,0,0,0,0,0,0,8
578,IOWA,Missouri Valley,2658,163.0,2,32,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,11,4,16,3,0,2,4,0,0,0,0,0,4,9,0,7,3,13,2,1,5,19,19,0,0,0,0,1,0,0,0,0
579,IOWA,Monticello,3813,113.0,16,15,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9,1,15,0,0,1,2,0,0,0,0,0,0,3,0,0,3,21,2,0,0,5,11,0,0,0,0,0,0,0,0,1
580,IOWA,Mount Pleasant,8644,384.0,6,42,3,0,0,0,0,0,0,1,1,0,0,4,2,0,2,1,0,68,6,56,0,0,4,5,8,0,0,0,1,34,5,0,4,1,80,7,1,0,26,9,0,0,0,0,0,1,1,0,5
581,IOWA,Mount Vernon,4526,175.0,2,14,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,12,5,18,0,0,6,2,0,0,0,0,0,5,7,0,27,1,14,2,0,0,28,26,0,0,0,0,0,0,0,0,0
582,IOWA,Muscatine,23917,1372.0,105,92,23,0,0,0,0,0,0,0,18,2,0,7,3,1,2,8,0,152,21,258,7,1,14,13,11,0,0,0,0,201,65,3,81,5,89,37,5,3,69,64,0,0,0,0,4,0,0,0,8
583,IOWA,New Hampton,3542,91.0,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,7,0,0,1,0,0,0,0,1,0,4,6,0,4,0,13,1,0,0,13,9,0,0,0,0,1,0,0,0,0
584,IOWA,Newton,15128,925.0,43,86,2,0,0,0,0,0,0,1,0,0,7,0,0,0,0,1,0,82,20,111,1,0,3,19,16,0,4,2,1,98,27,0,36,13,144,33,4,2,77,81,0,0,0,0,7,0,0,0,4
585,IOWA,North Liberty,15891,362.0,45,16,8,0,0,0,0,0,0,1,1,7,1,2,1,0,1,2,0,17,6,47,1,0,4,9,18,0,0,0,0,1,2,0,16,0,70,4,0,0,39,39,0,0,0,0,1,0,1,0,2
586,IOWA,Norwalk,10077,319.0,9,13,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,36,3,67,0,0,2,3,6,0,0,0,0,4,22,0,52,4,39,5,2,0,18,25,0,0,0,0,2,0,0,0,1
587,IOWA,Oelwein,6126,301.0,26,22,0,0,0,0,0,0,0,1,1,0,2,0,1,0,1,1,0,21,1,52,0,0,0,3,2,0,1,0,0,15,44,3,6,2,32,4,1,3,25,26,0,0,0,0,2,0,0,0,3
588,IOWA,Ogden,2033,64.0,6,17,7,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,5,1,9,0,0,0,0,2,0,0,0,0,0,1,0,0,0,10,0,0,0,1,2,0,0,0,0,0,0,0,0,0
589,IOWA,Onawa,2865,223.0,17,19,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,18,3,35,0,0,0,4,4,0,2,0,0,1,63,1,4,2,26,8,1,1,3,4,0,0,0,0,0,0,0,0,1
590,IOWA,Orange City,6173,122.0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,21,2,41,0,0,1,3,0,0,0,0,0,1,9,0,2,0,23,1,0,0,5,0,0,0,0,0,0,0,0,0,0
591,IOWA,Osage,3660,111.0,3,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,0,27,1,0,1,3,1,0,0,0,0,1,8,0,0,0,9,1,0,0,7,13,0,0,0,0,0,0,0,0,1
592,IOWA,Osceola,4949,233.0,7,30,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,11,35,0,0,0,1,0,1,0,0,0,25,5,0,29,0,26,11,1,0,10,14,0,0,0,0,0,5,0,0,0
593,IOWA,Oskaloosa,11548,912.0,40,75,20,0,0,0,0,0,0,0,6,1,0,4,0,0,0,3,0,89,14,98,2,0,12,52,5,0,2,1,0,42,38,1,38,4,68,12,2,5,148,110,0,0,0,0,3,0,0,0,17
594,IOWA,Ottumwa,24594,1911.0,52,257,2,1,0,0,0,0,0,2,15,0,0,11,6,1,5,13,0,235,36,227,0,0,3,31,29,0,0,0,0,138,6,0,98,10,387,76,8,3,130,105,0,0,0,0,3,0,0,0,21
595,IOWA,Pella,10337,401.0,1,41,15,0,0,0,0,0,0,1,0,0,0,6,0,0,0,1,0,34,16,49,0,1,20,17,23,0,1,0,0,32,14,0,8,1,54,9,0,1,34,20,0,0,0,0,2,0,0,0,0
596,IOWA,Perry,8259,596.0,28,65,14,0,0,0,0,0,0,1,4,1,0,4,0,0,0,0,0,44,25,86,0,1,6,9,1,0,0,0,1,14,38,1,12,0,95,7,2,1,58,71,0,0,0,0,2,0,0,0,5
597,IOWA,Pleasant Hill,9246,335.0,11,21,9,0,0,0,0,0,0,0,1,0,0,4,0,0,0,1,0,42,16,33,0,0,3,9,6,0,1,0,0,9,7,1,20,0,81,4,3,6,17,27,0,0,0,0,2,0,0,0,1
598,IOWA,Prairie City,1699,56.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,8,0,0,0,2,0,0,0,0,0,1,4,0,2,1,10,0,0,0,3,3,0,0,0,0,0,0,0,0,1
599,IOWA,Red Oak,5538,507.0,12,51,22,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,63,3,86,0,0,1,9,2,0,0,0,0,14,5,0,25,0,94,4,1,1,55,52,0,0,0,0,0,0,0,0,5
600,IOWA,Sergeant Bluff,4464,163.0,7,19,11,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,9,1,22,0,0,5,4,6,0,1,0,0,5,1,0,13,1,25,1,0,0,13,15,0,0,0,0,1,0,0,0,1
601,IOWA,Sheldon,5084,143.0,12,17,0,0,0,0,0,0,0,0,2,0,1,2,1,0,1,0,0,16,5,14,0,0,2,3,5,0,1,0,0,0,13,0,2,0,26,2,0,0,11,7,0,0,0,0,0,0,0,0,0
602,IOWA,Shenandoah,5004,156.0,4,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,32,0,0,1,0,0,0,0,0,0,35,17,0,4,0,10,1,0,0,8,19,0,0,0,0,0,0,0,0,0
603,IOWA,Sioux City,82445,8320.0,250,1118,35,2,0,0,0,0,0,6,33,7,0,42,10,0,10,25,0,650,148,1644,1,0,309,76,55,0,7,1,0,896,9,3,787,61,823,294,54,0,477,334,0,1,1,0,4,49,4,0,94
604,IOWA,Spencer,11205,665.0,0,80,27,0,0,0,0,0,0,0,0,0,13,0,0,0,0,1,0,69,1,58,0,0,0,14,0,1,0,0,0,78,1,0,1,0,98,6,0,1,109,99,0,0,0,0,0,0,0,0,8
605,IOWA,Spirit Lake,4966,297.0,16,32,19,0,0,0,0,0,0,1,1,0,0,4,0,0,0,0,0,35,7,39,0,0,0,4,3,0,1,0,1,35,20,0,7,2,38,4,0,0,12,12,0,0,0,0,1,0,0,0,3
606,IOWA,State Center,1471,28.0,3,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0,0,0,1,0,0,0,0,0,1,2,0,1,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0
607,IOWA,Storm Lake,10951,784.0,44,103,86,0,0,0,0,0,0,2,3,0,1,0,3,0,3,0,0,81,10,77,0,0,8,9,13,1,4,0,0,94,34,1,8,0,57,10,1,4,60,44,0,0,0,0,2,9,0,0,12
608,IOWA,Story City,3431,95.0,2,25,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,4,2,11,0,0,1,0,0,0,0,0,0,6,5,0,5,3,11,3,0,3,2,7,0,0,0,0,0,0,0,0,0
609,IOWA,Tipton,3197,101.0,2,6,1,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,11,1,13,0,0,2,0,0,0,0,0,0,1,11,0,0,0,13,7,0,0,11,16,0,0,0,0,0,0,0,0,1
610,IOWA,Urbandale,44087,1434.0,40,78,0,1,0,0,0,0,0,1,6,1,0,9,0,0,0,7,0,129,46,133,0,2,12,42,55,0,3,0,3,119,33,3,96,8,245,54,4,3,158,121,0,0,0,0,9,0,0,0,13
611,IOWA,Vinton,5136,102.0,7,8,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,9,3,20,0,0,0,0,0,0,0,0,0,4,5,0,2,0,16,0,1,3,8,10,0,0,0,0,1,0,0,0,0
612,IOWA,Washington,7371,210.0,25,29,3,0,0,0,0,0,0,4,3,7,0,1,0,0,0,0,0,10,7,24,0,0,0,1,1,0,0,0,0,0,0,0,4,0,46,4,1,1,21,14,0,0,0,0,3,0,0,0,1
613,IOWA,Waterloo,68355,6260.0,542,658,92,4,1,0,0,0,0,7,45,11,4,51,2,1,1,36,0,772,137,747,49,1,127,129,54,4,13,3,1,444,321,3,289,61,293,127,54,1,764,161,0,0,0,0,22,13,1,0,214
614,IOWA,Waukon,3766,35.0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,3,6,0,0,1,0,0,0,0,0,0,0,6,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0
615,IOWA,Waverly,10164,426.0,87,49,3,0,0,0,0,0,0,1,2,0,0,4,0,0,0,0,0,26,12,45,1,0,1,2,6,0,0,2,0,35,16,1,7,0,55,4,0,0,39,26,0,0,0,0,0,0,0,0,2
616,IOWA,Webster City,7725,361.0,21,33,18,0,0,0,0,0,0,0,4,2,0,6,0,0,0,3,0,38,16,67,0,0,1,3,0,0,4,0,1,5,39,0,17,1,25,4,3,1,25,22,0,0,0,0,0,0,0,0,2
617,IOWA,West Burlington,3062,422.0,14,19,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,26,11,41,2,0,1,4,0,0,0,1,2,191,18,0,12,0,34,7,2,0,18,10,0,0,0,0,0,1,0,0,3
618,IOWA,West Des Moines,65006,2550.0,92,126,3,0,1,0,0,0,0,3,19,2,0,17,1,1,0,2,0,170,85,248,41,1,15,48,36,0,1,5,2,442,110,3,104,30,502,58,16,1,212,133,0,0,0,0,2,0,0,0,18
619,IOWA,West Liberty,3728,102.0,4,23,4,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,8,0,28,0,0,1,1,2,0,2,1,0,0,4,0,1,0,9,1,0,1,3,2,0,0,0,0,0,0,0,0,1
620,IOWA,Williamsburg,3203,55.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,6,0,0,3,2,0,0,0,0,0,9,0,0,10,0,2,2,0,2,3,5,0,0,0,0,0,0,0,0,0
621,IOWA,Wilton,2796,33.0,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,2,0,0,0,0,0,0,1,1,2,1,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0
622,IOWA,Windsor Heights,4877,455.0,6,14,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,14,12,16,0,0,13,9,10,0,0,28,1,92,12,0,6,3,11,2,1,2,99,80,0,0,0,0,2,0,0,0,14
623,IOWA,Winterset,5126,205.0,3,33,0,0,0,0,0,0,0,0,4,0,0,0,1,0,1,1,0,16,4,29,0,0,2,4,0,0,2,0,0,7,11,0,9,0,39,3,0,0,13,20,0,0,0,0,1,0,0,0,2
624,IOWA,Iowa State University,34435,699.0,7,28,3,0,0,0,0,0,0,3,3,4,2,2,0,0,0,0,0,13,0,110,0,1,21,4,3,0,2,0,0,9,90,1,15,4,115,6,2,0,140,106,0,0,0,0,0,0,0,0,5
625,IOWA,University of Iowa,29970,589.0,6,59,18,0,0,0,0,0,0,1,3,0,0,7,0,0,0,1,0,27,4,60,0,2,7,1,4,0,0,4,0,5,127,1,17,2,68,4,2,4,76,76,0,0,0,0,1,0,0,0,2
626,IOWA,University of Northern Iowa,11928,231.0,1,12,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,2,4,0,1,6,2,0,0,13,0,1,0,25,0,12,0,56,0,0,2,35,34,0,0,0,0,0,0,0,0,2
627,KANSAS,Abilene,6524,497.0,8,73,20,0,0,0,0,0,0,6,1,0,0,6,0,0,0,1,0,34,15,76,3,0,41,27,4,0,0,0,0,14,21,0,16,4,50,8,2,0,33,32,0,0,0,0,0,0,0,0,2
628,KANSAS,Andale,993,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,KANSAS,Andover,12685,499.0,16,72,14,0,0,0,0,0,0,4,2,1,0,3,0,0,0,3,0,23,20,86,0,2,19,15,28,0,0,0,1,9,44,0,45,2,36,5,1,3,24,20,0,0,0,0,1,0,0,0,0
630,KANSAS,Anthony,2226,129.0,7,18,6,0,0,0,0,0,0,1,2,0,0,3,0,0,0,1,0,14,3,19,1,0,3,1,2,0,0,0,1,4,8,0,6,2,9,3,0,0,9,5,0,0,0,0,0,0,0,0,1
631,KANSAS,Argonia,488,13.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,1,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,KANSAS,Arkansas City,12157,1259.0,53,222,14,1,0,0,0,0,0,14,2,4,0,15,0,0,0,2,0,88,33,211,4,1,30,16,11,0,0,3,0,79,38,1,47,26,102,22,0,9,102,98,0,0,0,0,6,0,0,0,5
633,KANSAS,Arma,1459,98.0,4,13,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,6,2,13,0,0,4,3,0,0,0,0,0,1,4,0,25,2,10,1,0,0,3,2,0,0,0,0,0,0,0,0,0
634,KANSAS,Assaria,412,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635,KANSAS,Atchison,10716,755.0,23,120,14,1,0,0,0,0,0,4,3,1,0,3,2,0,2,3,0,67,42,102,0,0,3,6,10,0,0,0,3,57,72,0,58,5,62,12,4,2,40,25,0,0,0,0,2,0,0,0,7
636,KANSAS,Atwood,1231,55.0,1,3,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,6,0,0,12,5,0,0,0,0,0,1,2,0,2,0,6,1,1,0,4,3,0,0,0,0,0,0,0,0,1
637,KANSAS,Auburn,1214,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,KANSAS,Augusta,9234,790.0,15,89,17,0,0,0,0,0,0,1,1,0,0,4,1,0,1,1,0,45,33,128,1,1,41,42,2,0,0,0,0,43,38,0,22,14,86,12,0,1,71,68,0,0,0,0,4,0,0,0,8
639,KANSAS,Basehor,5239,226.0,5,16,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,6,7,26,1,0,8,1,1,0,0,0,0,1,7,0,44,3,24,9,0,2,31,27,0,0,0,0,0,0,0,0,4
640,KANSAS,Baxter Springs,4035,300.0,11,68,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,23,6,37,1,1,6,4,9,0,0,0,0,11,5,0,11,2,24,1,2,3,32,30,0,0,0,0,1,0,0,0,5
641,KANSAS,Bel Aire,7416,222.0,7,21,16,0,0,0,0,0,0,3,1,0,0,2,1,0,1,1,0,17,4,34,0,0,5,8,7,0,0,0,0,1,12,0,10,1,22,2,1,1,21,21,0,0,0,0,2,0,0,0,0
642,KANSAS,Belleville,1901,56.0,2,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,14,0,0,2,2,1,0,0,0,0,1,3,0,2,0,5,1,0,0,1,2,0,0,0,0,0,0,0,0,0
643,KANSAS,Beloit,3784,150.0,4,41,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,12,2,14,0,0,3,0,0,0,0,0,0,1,6,0,5,0,3,0,0,0,27,21,0,0,0,0,0,0,0,0,2
644,KANSAS,Benton,870,35.0,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,6,0,0,1,0,4,0,0,0,0,1,0,0,1,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
645,KANSAS,Bonner Springs,7601,552.0,20,86,12,0,0,0,0,0,0,4,1,1,0,6,0,0,0,0,0,36,6,87,2,0,7,25,8,0,0,1,1,29,24,2,39,20,52,18,3,7,27,24,0,0,0,0,1,0,0,0,3
646,KANSAS,Bucklin,804,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647,KANSAS,Burden,536,12.0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
648,KANSAS,Burlington,2626,166.0,2,35,4,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,15,1,24,0,0,1,2,0,0,0,0,0,7,5,1,5,0,24,1,0,0,19,15,0,0,0,0,0,0,0,0,2
649,KANSAS,Burns,221,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
